CustomerID,Age,Gender,Geography,Income,CreditScore,CardType,CreditLimit,OutstandingBalance,AvgMonthlySpend,LatePaymentCount_12m,CashAdvanceCount_12m,RewardPoints,TenureMonths,NumProducts,HasOnlineBanking,HasMobileApp,CustomerServiceCalls_6m,Churn,Churn_Probability,Churn_Prediction,Risk_Level,Churn_Signals,Recommendations
TESTCUST200347,35,Female,UK,212499,627,Gold,566494,67569,42663,2,3,73002,11,1,No,No,4,No,0.11509943977591038,No,low,low_tenure: New or short-tenure customer; missing_features: Lacks popular value-added services,"[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Recommend additional services: HasOnlineBanking, HasMobileApp"
TESTCUST200348,50,Male,Canada,62700,838,Silver,184668,404001,64944,1,1,165331,66,5,Yes,No,2,No,0.21139902299683969,No,low,None detected,No action needed
TESTCUST200349,40,Female,Canada,34888,517,Silver,76003,3151,78230,0,0,66848,14,4,No,No,4,No,0.25773352573352576,No,medium,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer; missing_features: Lacks popular value-added services,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200350,58,Male,USA,198249,708,Platinum,458126,543387,25571,2,0,47108,122,1,No,Yes,5,No,0.412288803808422,No,medium,None detected,No action needed
TESTCUST200351,22,Male,Canada,164798,698,Silver,128368,30204,17696,4,0,3619,40,5,Yes,Yes,2,Yes,0.55082768808116,Yes,high,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200352,26,Male,USA,127914,827,Silver,299853,288157,76058,1,3,12027,125,5,No,Yes,2,No,0.12572639044452502,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200353,62,Female,UK,169464,621,Gold,468168,502145,76957,3,1,200028,134,4,Yes,No,1,Yes,0.5393162393162393,Yes,high,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200354,38,Female,India,151109,406,Silver,328639,202807,89699,3,0,61590,149,5,No,Yes,3,No,0.07175396339686425,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200355,56,Female,Australia,38758,388,Gold,415764,100811,46723,3,1,128541,12,1,Yes,Yes,5,No,0.29877615359662635,No,medium,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200356,34,Female,India,120176,840,Gold,127674,25640,63793,1,0,132029,32,2,Yes,Yes,1,No,0.02217426385059967,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200357,46,Female,USA,170224,459,Gold,411482,514996,59298,1,2,138984,94,4,No,No,2,No,0.17292643415284925,No,low,missing_features: Lacks popular value-added services,"[MEDIUM] Recommend additional services: HasOnlineBanking, HasMobileApp; [MEDIUM] Offer free trial of value-add features"
TESTCUST200358,54,Female,Australia,27205,473,Platinum,458277,422508,52262,2,1,143289,95,4,Yes,Yes,4,Yes,0.5795270650998464,Yes,high,None detected,No action needed
TESTCUST200359,74,Male,Australia,94587,380,Silver,564264,436237,25164,2,1,165269,141,2,No,Yes,5,No,0.3965189795584532,No,medium,None detected,No action needed
TESTCUST200360,50,Male,UK,124573,458,Silver,498802,531209,10773,3,0,140911,28,3,Yes,Yes,2,Yes,0.6372581991996763,Yes,high,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200361,27,Female,Australia,129177,382,Silver,125760,35366,74452,0,0,56167,30,3,No,Yes,1,No,0.0842550232758311,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200362,50,Female,Australia,70933,464,Gold,101144,201950,87342,4,2,145374,33,4,Yes,Yes,1,No,0.179755291005291,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200363,38,Male,USA,199836,489,Silver,502418,85673,19222,2,3,200658,126,4,Yes,Yes,5,Yes,0.46753961528114074,No,medium,None detected,No action needed
TESTCUST200364,42,Female,USA,31270,431,Gold,145857,547504,14423,4,1,195042,135,3,Yes,Yes,1,No,0.2930081384135008,No,medium,None detected,No action needed
TESTCUST200365,37,Female,USA,123353,384,Platinum,79080,494066,78605,0,1,136558,25,4,Yes,Yes,1,No,0.21380054097948833,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200366,51,Female,Australia,72557,486,Gold,336239,420063,51854,0,1,201218,59,1,Yes,Yes,2,Yes,0.36138664624326794,No,medium,None detected,No action needed
TESTCUST200367,37,Male,UK,68423,680,Platinum,348828,146003,49457,0,1,20319,126,1,Yes,Yes,1,No,0.08155532138426876,No,low,None detected,No action needed
TESTCUST200368,51,Female,USA,62972,546,Silver,589231,168331,4611,3,1,39506,44,2,Yes,Yes,4,No,0.05017812848192595,No,low,None detected,No action needed
TESTCUST200369,33,Male,Australia,214131,741,Gold,367145,436613,76141,1,0,229406,124,3,Yes,No,2,No,0.1307624593333157,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200370,47,Female,USA,185483,574,Gold,49343,514157,64445,2,0,35409,9,5,Yes,Yes,2,Yes,0.587587335369944,Yes,high,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200371,40,Female,UK,149141,838,Silver,306772,534757,66763,1,3,177673,128,4,Yes,Yes,2,No,0.1535491270959165,No,low,None detected,No action needed
TESTCUST200372,37,Female,Australia,204655,806,Gold,195754,27875,3549,0,0,25574,85,2,No,Yes,1,No,0.040927285712015385,No,low,None detected,No action needed
TESTCUST200373,49,Male,USA,204820,647,Silver,276213,110591,42009,1,4,199775,103,4,No,Yes,3,No,0.05913678060935765,No,low,None detected,No action needed
TESTCUST200374,59,Male,UK,73083,769,Silver,263495,386719,28232,1,2,234951,86,2,No,Yes,2,Yes,0.5510955184770325,Yes,high,None detected,No action needed
TESTCUST200375,55,Male,USA,185850,503,Silver,86500,97258,64090,1,1,188761,124,3,Yes,No,1,No,0.13069955861132326,No,low,None detected,No action needed
TESTCUST200376,28,Female,India,190445,520,Silver,460852,421325,19178,2,0,164437,112,2,Yes,Yes,1,No,0.15574036219985132,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200377,63,Female,Australia,132458,724,Platinum,328371,244107,13778,4,1,9883,141,1,Yes,Yes,3,No,0.15877672660446332,No,low,None detected,No action needed
TESTCUST200378,58,Female,Canada,73478,540,Silver,77398,294801,59517,1,2,182700,130,3,Yes,Yes,2,No,0.1655322710625564,No,low,None detected,No action needed
TESTCUST200379,35,Male,Australia,28447,854,Silver,325992,425289,64700,2,1,173115,99,4,Yes,Yes,3,No,0.16496746519393568,No,low,None detected,No action needed
TESTCUST200380,70,Female,India,65733,734,Gold,510080,416203,36765,2,1,170073,65,5,Yes,No,5,No,0.24716489417437945,No,low,None detected,No action needed
TESTCUST200381,21,Male,Canada,210283,683,Silver,270126,109961,70980,3,2,7113,130,2,Yes,No,3,No,0.2330481797663143,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200382,53,Female,Canada,79270,687,Gold,282664,191805,57308,3,2,227572,145,1,Yes,No,2,No,0.12737196347070298,No,low,None detected,No action needed
TESTCUST200383,23,Male,USA,62585,787,Gold,252449,26987,24763,1,4,98567,48,5,No,Yes,1,No,0.08405258517991206,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200384,59,Male,Canada,94819,794,Silver,57983,507933,67572,1,0,44360,112,1,No,Yes,3,No,0.24270484763158662,No,low,None detected,No action needed
TESTCUST200385,58,Male,Australia,107258,834,Silver,176002,310549,74580,2,0,130053,92,4,No,Yes,1,No,0.05390190942106568,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200386,68,Male,UK,74125,459,Silver,131332,507256,60295,0,3,180864,129,2,Yes,Yes,0,Yes,0.591685636177696,Yes,high,None detected,No action needed
TESTCUST200387,35,Male,India,80105,654,Silver,32844,384203,81294,2,0,213811,142,3,Yes,Yes,6,No,0.17325386190225842,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200388,62,Female,USA,39207,532,Gold,186531,322639,77543,1,0,18258,94,1,No,Yes,1,No,0.086047309753584,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200389,38,Male,UK,97940,668,Silver,173062,508953,66430,5,1,95963,33,1,Yes,Yes,3,Yes,0.7243807223372442,Yes,critical,high_churn_probability: Model predicts high likelihood of churn; low_tenure: New or short-tenure customer,[HIGH] Immediate attention required - high churn risk; [HIGH] Schedule proactive customer outreach; [HIGH] Assign dedicated onboarding support
TESTCUST200390,58,Male,Canada,124402,802,Platinum,252171,408740,39791,1,0,135543,54,3,Yes,No,3,No,0.2640516246952002,No,medium,None detected,No action needed
TESTCUST200391,51,Female,USA,56836,384,Silver,254330,304457,32725,1,0,206466,72,3,Yes,No,1,Yes,0.492041559203324,No,medium,None detected,No action needed
TESTCUST200392,40,Male,USA,102808,550,Gold,67169,402800,53640,3,1,69672,61,3,Yes,No,1,No,0.1825361971825738,No,low,None detected,No action needed
TESTCUST200393,27,Male,India,34453,744,Silver,360009,401574,31933,1,2,179923,1,5,Yes,Yes,2,Yes,0.6719648962148963,Yes,high,low_tenure: New or short-tenure customer; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200394,57,Male,India,82391,450,Silver,246747,328611,14255,2,5,145118,48,1,Yes,No,2,No,0.1985707843457566,No,low,None detected,No action needed
TESTCUST200395,47,Female,USA,63527,541,Gold,338683,277591,58951,4,4,221717,4,3,No,Yes,2,No,0.4546666666666666,No,medium,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200396,28,Male,USA,45827,723,Gold,237091,114630,3411,3,1,17473,108,3,Yes,No,3,No,0.06734282435250417,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200397,34,Male,Canada,76476,427,Platinum,357876,440663,21899,5,1,150206,117,2,Yes,No,2,Yes,0.8017245196324141,Yes,critical,high_churn_probability: Model predicts high likelihood of churn,[HIGH] Immediate attention required - high churn risk; [HIGH] Schedule proactive customer outreach
TESTCUST200398,70,Female,Canada,118912,522,Silver,172430,79379,73986,0,2,58384,116,1,Yes,Yes,5,No,0.11849175579322636,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200399,35,Female,Australia,126580,671,Gold,235213,336900,61160,1,1,138889,140,3,Yes,No,3,No,0.1954049617243934,No,low,None detected,No action needed
TESTCUST200400,27,Male,USA,151547,873,Gold,376766,6020,66903,3,1,35839,139,4,Yes,Yes,4,No,0.06564611323110495,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200401,53,Female,Canada,75750,863,Gold,79085,123828,72620,3,1,208967,136,5,Yes,No,3,No,0.15376984126984128,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200402,72,Male,India,141833,645,Gold,242842,369649,31515,2,1,36024,44,5,Yes,No,3,Yes,0.508483671471124,Yes,high,None detected,No action needed
TESTCUST200403,54,Female,Australia,164942,354,Silver,154922,525744,65595,1,0,124896,95,1,Yes,No,0,No,0.31263888492263087,No,medium,None detected,No action needed
TESTCUST200404,24,Female,UK,197972,780,Silver,35267,120087,81870,1,4,158288,97,4,Yes,Yes,0,No,0.11576310726310729,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200405,21,Female,Australia,49583,873,Gold,165841,309896,34803,2,1,78777,105,1,Yes,Yes,3,No,0.10377723178850566,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200406,61,Male,India,203278,857,Silver,573168,123190,43287,1,0,17618,70,2,Yes,Yes,4,No,0.04697537588547632,No,low,None detected,No action needed
TESTCUST200407,34,Male,USA,162846,749,Silver,271362,312082,14648,3,0,31327,71,1,Yes,Yes,5,No,0.26410188202974244,No,medium,None detected,No action needed
TESTCUST200408,51,Female,UK,75711,369,Gold,150959,305826,62565,1,1,40487,21,3,Yes,Yes,4,No,0.0842123866757166,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200409,58,Female,Australia,163974,690,Silver,341583,33466,55924,1,2,242343,127,5,Yes,No,3,No,0.1429772631668104,No,low,None detected,No action needed
TESTCUST200410,70,Male,Canada,132797,419,Silver,576496,100955,82056,0,0,229452,56,2,Yes,Yes,1,No,0.05856129495846825,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200411,73,Male,USA,186085,742,Silver,47243,58784,74250,0,1,46520,142,5,Yes,Yes,0,Yes,0.5632246349826994,Yes,high,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200412,40,Female,USA,184331,898,Silver,395492,420186,5346,3,1,226757,100,3,Yes,Yes,2,No,0.10989884703512427,No,low,None detected,No action needed
TESTCUST200413,23,Female,Australia,50875,855,Gold,349209,512203,27241,2,1,21860,61,1,Yes,Yes,3,No,0.15999152848214762,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200414,55,Female,UK,78285,857,Gold,259381,6264,75714,6,1,70988,93,1,Yes,Yes,5,No,0.2795644257703081,No,medium,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200415,66,Male,UK,53558,727,Platinum,95090,526590,79112,0,2,29104,51,2,Yes,Yes,2,No,0.13650941749119494,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200416,53,Female,Canada,29864,590,Silver,145548,502824,46224,3,2,195933,147,2,Yes,No,3,No,0.33603048142333847,No,medium,None detected,No action needed
TESTCUST200417,35,Female,India,98656,364,Silver,369908,149747,82392,3,1,200433,119,1,Yes,Yes,2,No,0.062173845561616474,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200418,23,Female,India,55592,368,Silver,126972,506542,22638,1,0,141035,17,3,No,Yes,3,Yes,0.664479584125248,Yes,high,low_tenure: New or short-tenure customer; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200419,48,Male,Canada,151723,884,Silver,450267,390078,15761,2,1,101419,131,2,Yes,Yes,2,No,0.21380747640244696,No,low,None detected,No action needed
TESTCUST200420,47,Male,UK,173598,437,Gold,44271,217489,68612,2,1,224523,100,4,Yes,Yes,0,Yes,0.21513920719803076,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200421,67,Female,Canada,113241,629,Silver,303519,485427,19038,2,0,706,69,1,Yes,Yes,3,No,0.2894832565899733,No,medium,None detected,No action needed
TESTCUST200422,67,Male,Australia,181402,376,Platinum,594313,433554,59593,1,0,225276,76,5,Yes,Yes,4,No,0.12211737981627996,No,low,None detected,No action needed
TESTCUST200423,53,Female,USA,124357,884,Silver,243525,456876,70269,3,0,234828,36,3,No,No,2,No,0.1248101830944262,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer; missing_features: Lacks popular value-added services,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200424,39,Female,Australia,145336,681,Gold,118617,508675,64043,0,2,9629,72,2,Yes,Yes,3,Yes,0.5523375626735354,Yes,high,None detected,No action needed
TESTCUST200425,53,Female,Australia,69779,744,Silver,567865,326885,59591,3,0,235980,127,5,No,Yes,4,No,0.08918023785294026,No,low,None detected,No action needed
TESTCUST200426,51,Male,UK,149408,677,Silver,104989,11395,89683,2,1,219791,53,2,Yes,Yes,0,No,0.15285328534981782,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200427,24,Male,USA,104784,373,Gold,145547,75123,72160,3,1,200313,4,5,Yes,Yes,1,Yes,0.5848662053577308,Yes,high,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200428,52,Male,India,97086,424,Silver,149124,149647,49598,2,3,146360,45,4,Yes,No,3,Yes,0.5034765862322086,Yes,high,None detected,No action needed
TESTCUST200429,62,Male,UK,169047,638,Silver,518951,479568,24648,3,3,245643,88,5,Yes,Yes,1,No,0.19558950116609541,No,low,None detected,No action needed
TESTCUST200430,48,Female,UK,67397,591,Silver,342724,351278,79057,3,1,6830,134,1,No,Yes,1,No,0.20993451421634723,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200431,36,Female,Australia,138531,490,Silver,132520,502427,3383,1,1,153320,135,2,Yes,No,1,No,0.25786853482088107,No,medium,None detected,No action needed
TESTCUST200432,69,Male,USA,137832,889,Silver,204914,189424,69956,1,0,532,107,3,Yes,Yes,0,No,0.09335313435397459,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200433,63,Male,Australia,103233,497,Gold,73513,441427,74721,3,0,215181,136,2,Yes,Yes,5,No,0.18958161918018476,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200434,48,Male,Australia,54102,855,Platinum,529805,124075,34194,2,2,229843,49,3,No,Yes,3,No,0.032955743078759744,No,low,None detected,No action needed
TESTCUST200435,35,Male,USA,112228,761,Silver,100267,133311,65023,0,3,167749,30,1,Yes,Yes,2,Yes,0.233140115296854,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200436,68,Female,UK,70556,467,Silver,553609,378254,5266,1,0,12179,126,4,Yes,No,3,No,0.24445389134674853,No,low,None detected,No action needed
TESTCUST200437,42,Female,India,81402,836,Silver,587451,458443,38208,3,1,51516,32,5,Yes,Yes,6,No,0.15293833315171987,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200438,51,Male,UK,149744,571,Silver,157854,179836,38835,3,0,89866,23,4,Yes,Yes,0,No,0.061190480500351946,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200439,41,Female,UK,69936,379,Gold,503393,107894,23780,2,1,161632,118,1,Yes,Yes,4,No,0.04132213734676382,No,low,None detected,No action needed
TESTCUST200440,52,Male,UK,130363,561,Silver,470413,139321,67734,4,0,173366,25,2,Yes,Yes,3,No,0.11008661019023534,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200441,27,Female,USA,195057,523,Gold,508955,389268,27686,0,0,241579,45,1,Yes,Yes,3,No,0.14993807898883857,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200442,53,Male,UK,156241,736,Silver,164893,137477,23246,5,1,190518,63,5,Yes,Yes,2,No,0.30159636225112346,No,medium,None detected,No action needed
TESTCUST200443,28,Female,USA,133699,615,Gold,470317,9402,59645,1,4,93172,67,4,Yes,No,2,No,0.03714311743733898,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200444,34,Female,USA,68772,856,Gold,552286,171756,45391,1,2,181835,24,1,No,Yes,4,No,0.07448714299682281,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200445,45,Male,India,34814,686,Gold,446900,279672,17209,1,2,113203,10,3,Yes,No,4,Yes,0.6131428571428571,Yes,high,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200446,52,Male,Australia,61881,521,Gold,426299,473942,52411,3,3,141434,110,1,Yes,Yes,5,Yes,0.6411577453029247,Yes,high,None detected,No action needed
TESTCUST200447,48,Male,USA,37232,443,Silver,473863,64951,22992,2,0,221305,1,1,Yes,Yes,2,No,0.3591009428424682,No,medium,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200448,22,Male,India,115194,377,Gold,547477,331550,86854,0,2,230781,28,1,Yes,Yes,1,No,0.10326190476190476,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200449,37,Female,Australia,110657,566,Silver,350053,123712,43813,4,0,157931,99,5,Yes,Yes,6,Yes,0.5988029878618114,Yes,high,None detected,No action needed
TESTCUST200450,47,Female,USA,162791,832,Platinum,158900,275876,23166,0,1,76153,30,1,Yes,Yes,2,No,0.10687991319269972,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200451,22,Female,Canada,56284,418,Gold,364338,94564,85068,2,0,239472,13,2,Yes,Yes,2,No,0.11101190476190476,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200452,28,Male,Australia,113133,599,Platinum,531587,418474,70706,2,0,36066,121,1,Yes,Yes,4,No,0.2387402860297597,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200453,58,Male,Australia,51563,521,Silver,228254,445887,29177,0,0,139176,142,1,Yes,Yes,0,No,0.2926100696509131,No,medium,None detected,No action needed
TESTCUST200454,40,Male,UK,44654,898,Platinum,245676,53776,67292,4,2,147335,115,2,No,Yes,4,No,0.09576121985904593,No,low,None detected,No action needed
TESTCUST200455,69,Male,Australia,90463,664,Gold,275469,285824,59933,1,2,36121,122,1,Yes,No,2,Yes,0.48375694367071553,No,medium,None detected,No action needed
TESTCUST200456,57,Male,Canada,51563,398,Silver,429052,42953,64889,1,2,210454,81,3,Yes,Yes,3,No,0.07779598949282772,No,low,None detected,No action needed
TESTCUST200457,41,Male,India,144172,663,Silver,33251,393527,77326,2,0,201673,98,5,No,Yes,3,No,0.17830462524573867,No,low,high_cost: High charges in AvgMonthlySpend,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
TESTCUST200458,46,Female,UK,124628,703,Gold,537546,457311,84515,1,2,55641,19,4,Yes,Yes,1,No,0.22376215353010095,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200459,51,Male,India,101816,360,Silver,452473,512659,34157,3,0,155903,41,4,Yes,No,2,No,0.3920967116109532,No,medium,None detected,No action needed
TESTCUST200460,40,Female,USA,165647,469,Gold,563566,337741,28193,3,3,74329,105,2,Yes,Yes,1,No,0.07563234519750392,No,low,None detected,No action needed
TESTCUST200461,26,Female,Australia,129756,785,Gold,353047,336249,84688,1,3,170073,73,3,Yes,Yes,6,No,0.1010224755864291,No,low,high_cost: High charges in AvgMonthlySpend; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
TESTCUST200462,70,Female,India,103234,842,Silver,55598,430299,38927,1,2,234568,99,2,Yes,Yes,1,No,0.19340829862111725,No,low,None detected,No action needed
TESTCUST200463,35,Female,UK,62297,418,Gold,254502,540320,22448,4,2,212214,101,4,Yes,No,4,Yes,0.4780318502905962,No,medium,None detected,No action needed
TESTCUST200464,21,Male,India,101516,460,Gold,391752,318892,37213,2,0,177740,73,1,Yes,Yes,4,No,0.10857841134760263,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
TESTCUST200465,46,Female,India,52979,437,Silver,581639,10971,50537,1,2,227432,121,1,Yes,Yes,2,No,0.11216627155912867,No,low,None detected,No action needed
TESTCUST200466,49,Female,India,122234,370,Gold,576909,6928,62861,1,2,166659,74,2,Yes,Yes,0,No,0.05399607049143763,No,low,None detected,No action needed
TESTCUST200467,22,Female,USA,120922,757,Silver,468733,123130,41588,1,1,20096,98,3,Yes,Yes,2,No,0.025794720259030957,No,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
